iter	Passed	Remaining
401	14562	21662
402	14602	21632
403	14645	21606
404	14691	21584
405	14733	21555
406	14781	21536
407	14829	21517
408	14884	21508
409	14929	21484
410	14972	21456
411	15023	21440
412	15063	21409
413	15101	21375
414	15141	21344
415	15181	21312
416	15223	21284
417	15264	21253
418	15306	21223
419	15341	21186
420	15376	21147
421	15418	21118
422	15469	21101
423	15506	21065
424	15539	21023
425	15571	20981
426	15610	20947
427	15648	20913
428	15688	20881
429	15723	20842
430	15766	20814
431	15804	20780
432	15848	20752
433	15886	20717
434	15924	20683
435	15959	20644
436	15999	20612
437	16036	20575
438	16073	20540
439	16110	20504
440	16152	20475
441	16187	20436
442	16226	20402
443	16268	20371
444	16305	20336
445	16337	20294
446	16376	20259
447	16413	20223
448	16450	20187
449	16488	20152
450	16526	20117
451	16560	20078
452	16595	20039
453	16635	20006
454	16677	19975
455	16722	19949
456	16766	19922
457	16803	19885
458	16844	19853
459	16879	19814
460	16917	19779
461	16955	19745
462	16990	19705
463	17029	19671
464	17064	19633
465	17101	19597
466	17138	19560
467	17175	19523
468	17212	19487
469	17255	19458
470	17293	19422
471	17330	19386
472	17365	19347
473	17403	19312
474	17441	19277
475	17472	19233
476	17513	19202
477	17551	19166
478	17588	19130
479	17624	19093
480	17662	19057
481	17703	19025
482	17743	18992
483	17783	18959
484	17821	18923
485	17862	18891
486	17898	18853
487	17935	18817
488	17972	18780
489	18014	18750
490	18054	18716
491	18093	18682
492	18132	18647
493	18175	18616
494	18218	18586
495	18255	18549
496	18294	18515
497	18332	18480
498	18373	18447
499	18413	18413
500	18448	18374
501	18482	18335
502	18520	18299
503	18558	18263
504	18595	18226
505	18634	18192
506	18673	18158
507	18716	18126
508	18753	18090
509	18793	18056
510	18831	18020
511	18867	17983
512	18906	17948
513	18945	17913
514	18987	17881
515	19025	17845
516	19060	17806
517	19096	17769
518	19134	17733
519	19172	17697
520	19210	17661
521	19242	17620
522	19278	17582
523	19312	17543
524	19348	17505
525	19385	17468
526	19421	17431
527	19456	17392
528	19492	17354
529	19532	17321
530	19564	17280
531	19603	17244
532	19642	17210
533	19677	17171
534	19720	17140
535	19759	17105
536	19796	17068
537	19835	17033
538	19877	17000
539	19913	16963
540	19958	16933
541	20002	16902
542	20041	16867
543	20084	16835
544	20140	16814
545	20190	16788
546	20232	16755
547	20269	16719
548	20312	16686
549	20351	16651
550	20383	16610
551	20425	16576
552	20464	16541
553	20507	16509
554	20549	16476
555	20588	16441
556	20629	16407
557	20671	16373
558	20710	16338
559	20743	16298
560	20777	16258
561	20809	16218
562	20845	16180
563	20881	16142
564	20919	16106
565	20953	16066
566	20989	16028
567	21030	15994
568	21060	15952
569	21101	15918
570	21142	15884
571	21178	15847
572	21213	15808
573	21249	15770
574	21284	15731
575	21321	15694
576	21358	15657
577	21396	15621
578	21434	15585
579	21471	15548
580	21507	15510
581	21544	15473
582	21581	15436
583	21619	15400
584	21660	15366
585	21706	15335
586	21746	15300
587	21785	15264
588	21822	15227
589	21861	15192
590	21897	15154
591	21931	15114
592	21966	15076
593	22004	15039
594	22043	15004
595	22082	14968
596	22121	14933
597	22162	14898
598	22201	14862
599	22239	14826
600	22277	14789
601	22315	14753
602	22352	14716
603	22392	14681
604	22428	14643
605	22469	14608
606	22507	14572
607	22549	14538
608	22582	14498
609	22622	14463
610	22657	14425
611	22699	14391
612	22740	14356
613	22787	14325
614	22831	14293
615	22872	14257
616	22915	14224
617	22957	14190
618	22997	14155
619	23051	14128
620	23103	14099
621	23148	14067
622	23194	14035
623	23237	14002
624	23285	13971
625	23329	13937
626	23367	13901
627	23404	13863
628	23447	13830
629	23489	13795
630	23529	13759
631	23571	13725
632	23610	13688
633	23651	13653
634	23695	13620
635	23736	13585
636	23777	13549
637	23819	13515
638	23854	13476
639	23897	13442
640	23936	13405
641	23972	13367
642	24006	13328
643	24041	13290
644	24075	13250
645	24114	13214
646	24151	13177
647	24198	13145
648	24235	13107
649	24273	13070
650	24315	13035
651	24358	13001
652	24398	12965
653	24448	12934
654	24489	12898
655	24527	12862
656	24560	12822
657	24597	12784
658	24633	12746
659	24679	12713
660	24716	12676
661	24752	12638
662	24793	12602
663	24830	12564
664	24868	12527
665	24900	12487
666	24940	12451
667	24979	12414
668	25014	12376
669	25056	12341
670	25090	12302
671	25127	12264
672	25167	12228
673	25203	12190
674	25240	12152
675	25276	12114
676	25312	12076
677	25345	12037
678	25380	11998
679	25422	11963
680	25457	11924
681	25493	11887
682	25534	11851
683	25567	11811
684	25604	11774
685	25639	11735
686	25676	11698
687	25716	11662
688	25754	11625
689	25798	11590
690	25836	11553
691	25872	11515
692	25908	11477
693	25948	11441
694	25986	11404
695	26019	11365
696	26058	11328
697	26093	11289
698	26127	11250
699	26168	11215
700	26210	11179
701	26249	11142
702	26286	11105
703	26325	11068
704	26364	11032
705	26404	10995
706	26441	10957
707	26475	10919
708	26513	10882
709	26549	10844
710	26587	10806
711	26625	10769
712	26667	10734
713	26706	10697
714	26742	10659
715	26780	10622
716	26818	10585
717	26853	10546
718	26892	10510
719	26922	10469
720	26960	10432
721	26997	10395
722	27035	10358
723	27069	10319
724	27104	10281
725	27141	10243
726	27182	10207
727	27214	10167
728	27249	10129
729	27290	10093
730	27328	10056
731	27363	10018
732	27399	9980
733	27435	9942
734	27473	9905
735	27507	9866
736	27544	9829
737	27585	9793
738	27619	9754
739	27657	9717
740	27696	9680
741	27731	9642
742	27767	9604
743	27802	9566
744	27835	9527
745	27869	9489
746	27909	9452
747	27945	9414
748	27980	9376
749	28020	9340
750	28058	9303
751	28096	9266
752	28132	9228
753	28170	9190
754	28208	9153
755	28243	9115
756	28285	9079
757	28323	9042
758	28360	9005
759	28399	8968
760	28438	8931
761	28471	8892
762	28509	8855
763	28547	8818
764	28588	8782
765	28625	8744
766	28661	8706
767	28698	8669
768	28733	8631
769	28768	8593
770	28806	8555
771	28844	8518
772	28883	8481
773	28922	8445
774	28956	8406
775	28991	8368
776	29025	8330
777	29059	8292
778	29099	8255
779	29138	8218
780	29176	8181
781	29211	8143
782	29247	8105
783	29284	8068
784	29318	8029
785	29355	7992
786	29395	7955
787	29431	7918
788	29471	7881
789	29503	7842
790	29535	7803
791	29573	7766
792	29610	7729
793	29645	7691
794	29680	7653
795	29720	7616
796	29753	7578
797	29785	7539
798	29829	7504
799	29868	7467
800	29906	7429
801	29943	7392
802	29981	7355
803	30021	7318
804	30058	7281
805	30094	7243
806	30131	7206
807	30170	7169
808	30208	7131
809	30243	7094
810	30279	7056
811	30317	7019
812	30358	6982
813	30398	6946
814	30435	6908
815	30472	6871
816	30509	6833
817	30545	6796
818	30585	6759
819	30623	6722
820	30659	6684
821	30693	6646
822	30736	6610
823	30775	6573
824	30815	6536
825	30851	6498
826	30896	6463
827	30933	6425
828	30970	6388
829	31010	6351
830	31048	6314
831	31083	6276
832	31120	6239
833	31156	6201
834	31194	6164
835	31234	6127
836	31270	6089
