iter	Logloss
139	0.6579836041
140	0.6579672911
141	0.6579493118
142	0.6579345406
143	0.6579152291
144	0.6578965808
145	0.657879862
146	0.6578654643
147	0.657845501
148	0.6578208362
149	0.6578015302
150	0.6577756797
151	0.6577596984
152	0.6577458465
153	0.6577229415
154	0.6577108907
155	0.6576917488
156	0.6576733718
157	0.6576537588
158	0.6576369251
159	0.6576151783
160	0.6575999908
161	0.6575794673
162	0.6575557247
163	0.6575367319
164	0.6575133677
165	0.6575002877
166	0.6574841329
167	0.6574656396
168	0.6574474243
169	0.6574261399
170	0.6574023352
171	0.6573807485
172	0.6573645213
173	0.6573533177
174	0.65733984
175	0.6573205273
176	0.6573006971
177	0.6572840102
178	0.657267664
179	0.6572503002
180	0.657233127
181	0.6572119088
182	0.6571963561
183	0.6571785243
184	0.6571674874
185	0.657148268
186	0.6571279458
187	0.6571152519
188	0.6570909444
189	0.6570771674
190	0.6570677663
191	0.6570510487
192	0.6570356167
193	0.6570223625
194	0.6570069525
195	0.6569909525
196	0.6569749019
197	0.6569622343
198	0.6569452255
199	0.6569278322
200	0.6569126304
201	0.6568970846
202	0.6568832282
203	0.6568696021
204	0.6568582572
205	0.6568456532
206	0.6568317749
207	0.6568096386
208	0.6567874529
209	0.6567660943
210	0.6567473893
211	0.6567335766
212	0.6567162249
213	0.6567018128
214	0.6566887556
215	0.6566787043
216	0.6566585043
217	0.6566358116
218	0.6566192325
219	0.6566050968
220	0.6565874058
221	0.6565687911
222	0.6565495234
223	0.6565338358
224	0.6565174242
225	0.6564968399
226	0.6564810111
227	0.656465552
228	0.656449404
229	0.6564345519
230	0.6564189507
231	0.6564007992
232	0.6563886748
233	0.656372494
234	0.6563479503
235	0.6563359446
236	0.6563136177
237	0.6562962979
238	0.6562812303
239	0.6562638766
240	0.6562537778
241	0.656234178
242	0.6562219127
243	0.6562053978
244	0.6561916645
245	0.6561795692
246	0.6561626812
247	0.6561439557
248	0.6561269206
249	0.656113908
250	0.65609891
251	0.6560852107
252	0.6560771544
253	0.6560644763
254	0.6560520434
255	0.6560398649
256	0.6560281411
257	0.6560146503
258	0.6559925602
259	0.6559720807
260	0.6559585728
261	0.6559464165
262	0.6559353145
263	0.6559216485
264	0.6558989267
265	0.6558850065
266	0.6558717863
267	0.6558376536
268	0.6558258408
269	0.6558093345
270	0.6557938213
271	0.6557740457
272	0.655762854
273	0.6557483637
274	0.6557385909
275	0.6557303268
276	0.6557146045
277	0.6557038055
278	0.6556899034
279	0.6556810851
280	0.655670082
281	0.6556594737
282	0.6556462681
283	0.6556345122
284	0.6556233641
285	0.6556070966
286	0.6555983071
287	0.6555851353
288	0.6555758912
289	0.6555649716
290	0.6555518457
291	0.6555389023
292	0.6555249395
293	0.655512543
294	0.6555027831
295	0.6554855638
296	0.655472922
297	0.6554591978
298	0.6554437294
299	0.6554310412
300	0.6554201421
301	0.6553910775
302	0.6553791111
303	0.6553647214
304	0.6553420201
305	0.6553303977
306	0.6553213427
307	0.6553110795
308	0.6553012315
309	0.6552892822
310	0.6552814469
311	0.6552715714
312	0.6552566355
313	0.6552425273
314	0.655225912
315	0.6552093131
316	0.6551905928
317	0.6551817163
318	0.6551710644
319	0.6551576131
320	0.6551429393
321	0.6551222025
322	0.6551060028
323	0.6550864322
324	0.6550704334
325	0.6550533861
326	0.6550394758
327	0.6550287738
328	0.6550188638
329	0.6550079326
330	0.654995055
331	0.6549803371
332	0.654965886
333	0.654956981
334	0.6549448772
335	0.6549325229
336	0.6549239093
337	0.6549138711
338	0.6548983625
339	0.6548875813
340	0.6548799719
341	0.6548649539
342	0.6548534451
343	0.6548406243
344	0.6548222192
345	0.6548116086
346	0.6547999039
347	0.6547865399
348	0.6547734915
349	0.6547559893
350	0.6547438534
351	0.6547264142
352	0.6547127341
353	0.6546936655
354	0.654677606
355	0.6546581873
356	0.6546424101
357	0.6546277907
358	0.6546135063
359	0.654602077
360	0.654586017
361	0.6545747697
362	0.6545613996
363	0.6545459965
364	0.6545355075
365	0.6545234073
366	0.6545100905
367	0.6544959215
368	0.6544789159
369	0.6544617627
370	0.6544477105
371	0.6544279635
372	0.6544137945
373	0.6544010417
374	0.6543870824
375	0.6543769819
376	0.6543627748
377	0.654352974
378	0.6543419485
379	0.6543266224
380	0.6543148118
381	0.6543013081
382	0.654290776
383	0.6542755802
384	0.6542628928
385	0.6542507096
386	0.654237362
387	0.6542220162
388	0.6542087699
389	0.6541964952
390	0.6541844757
391	0.6541693217
392	0.6541585238
393	0.6541474359
394	0.654132854
395	0.654118549
396	0.6541073632
397	0.6540954187
398	0.6540773134
399	0.6540588936
400	0.6540413807
401	0.6540300107
402	0.6540115656
403	0.6539927241
404	0.6539772337
405	0.6539631671
406	0.6539472399
407	0.6539404925
408	0.6539278158
409	0.6539188103
410	0.6539103829
411	0.6538995377
412	0.6538865094
413	0.6538778835
414	0.6538644782
415	0.6538526773
416	0.6538442267
417	0.6538325191
418	0.6538209637
419	0.6538150807
420	0.6538062817
421	0.6537930924
422	0.6537776376
423	0.6537676234
424	0.6537569001
425	0.6537449788
426	0.6537299293
427	0.6537186477
428	0.6537026364
429	0.6536955582
430	0.6536856549
431	0.6536716021
432	0.6536587047
433	0.6536454842
434	0.6536293377
435	0.6536116622
436	0.6535985542
437	0.6535898372
438	0.6535741724
439	0.6535544375
440	0.6535370544
441	0.6535267771
442	0.6535152387
443	0.6535012179
444	0.6534871162
445	0.6534799756
446	0.6534644656
447	0.6534503957
448	0.6534333461
449	0.6534168151
450	0.6534038308
451	0.6533920571
452	0.6533879058
453	0.6533713903
454	0.6533591803
455	0.6533393674
456	0.6533241194
457	0.6533105397
458	0.653300098
459	0.6532862315
460	0.6532662312
461	0.6532458038
462	0.6532374653
463	0.6532259835
464	0.6532170271
465	0.6532052625
466	0.6531956026
467	0.6531805798
468	0.6531671274
469	0.6531578253
470	0.653146475
471	0.6531281147
472	0.6531176483
473	0.6531011891
474	0.653089428
475	0.6530811705
476	0.6530631955
477	0.6530444228
478	0.6530341686
479	0.6530197774
480	0.6530068176
481	0.65299014
482	0.6529773138
483	0.6529620076
484	0.6529541381
485	0.6529416537
486	0.6529313608
487	0.6529183796
488	0.6529086363
489	0.6528878137
490	0.6528782499
491	0.6528663472
492	0.6528531406
493	0.652843735
494	0.6528280827
495	0.6528182502
496	0.6528070829
497	0.6527956113
498	0.6527837774
499	0.6527726507
500	0.6527628791
501	0.6527567323
502	0.6527440614
503	0.6527314753
504	0.6527210682
505	0.6527072285
506	0.6527000024
507	0.652690643
508	0.6526799459
509	0.6526617691
510	0.6526524494
511	0.6526443647
512	0.65263288
513	0.6526226412
514	0.6526130752
515	0.6526075801
516	0.6525961682
517	0.6525821259
518	0.6525651317
519	0.6525453625
520	0.6525390143
521	0.6525331506
522	0.6525201172
523	0.6525068412
524	0.6524923455
525	0.6524773898
526	0.6524604786
527	0.6524512953
528	0.6524413082
529	0.6524196994
530	0.6524097613
531	0.6523907521
532	0.6523775677
533	0.6523697321
534	0.6523566863
535	0.6523416894
536	0.6523299282
537	0.6523172619
538	0.6523029908
539	0.6522985203
540	0.652280991
541	0.6522683807
542	0.6522572652
543	0.6522453859
544	0.6522303269
545	0.6522137066
546	0.6521984756
547	0.6521843591
548	0.6521714455
549	0.6521565003
550	0.6521434328
551	0.6521356613
552	0.6521235043
553	0.6521074539
554	0.6520959837
555	0.6520877439
556	0.6520754992
557	0.6520619331
558	0.6520414402
559	0.6520335386
560	0.652024867
561	0.6520203133
562	0.6520039692
563	0.6519892662
564	0.6519756124
565	0.6519666954
566	0.6519512181
567	0.651935401
568	0.6519283417
569	0.6519194436
570	0.6519028982
571	0.6518940886
572	0.651887127
573	0.6518816893
574	0.6518656106
575	0.6518490734
576	0.6518302602
577	0.6518210809
578	0.6518148674
579	0.651808476
580	0.651800826
581	0.6517943137
582	0.6517839778
583	0.6517623566
584	0.6517474846
585	0.6517343739
586	0.6517248229
587	0.6517121151
588	0.6517000974
589	0.6516899968
590	0.6516774271
591	0.6516723954
592	0.6516542758
593	0.6516414887
594	0.6516296432
595	0.6516221446
596	0.6516108084
597	0.6516023116
598	0.6515936497
599	0.6515860421
600	0.6515782889
601	0.651565307
602	0.6515509059
603	0.651541122
604	0.651532718
605	0.6515254181
606	0.6515149671
607	0.6514961237
608	0.6514863504
609	0.6514741241
610	0.6514690026
611	0.6514563259
612	0.6514492075
613	0.6514371173
614	0.6514231919
615	0.6514064989
616	0.6513926607
617	0.651379096
618	0.6513628687
619	0.6513472377
620	0.6513312438
621	0.6513134598
622	0.6512984789
623	0.651287338
624	0.6512772777
625	0.6512630902
626	0.6512553578
627	0.6512495875
628	0.6512366525
629	0.6512242963
630	0.6512164535
631	0.651205028
632	0.65119556
633	0.6511771348
634	0.6511670213
635	0.6511528739
636	0.6511469695
637	0.6511340306
638	0.6511235277
639	0.6511054944
640	0.651093166
641	0.6510794571
642	0.651071325
643	0.6510644374
644	0.6510542355
645	0.6510434809
646	0.6510339798
647	0.6510193986
648	0.6510021223
649	0.6509926578
650	0.6509845533
651	0.650971018
652	0.6509597367
653	0.6509512219
654	0.6509376419
655	0.6509252628
656	0.6509164006
657	0.6509032259
658	0.6508942785
659	0.6508833545
660	0.6508747611
661	0.6508684563
662	0.6508536202
663	0.6508417792
664	0.650820436
665	0.6508148118
666	0.6508047924
667	0.6507944589
668	0.6507889853
669	0.6507806189
670	0.6507712175
671	0.6507633712
672	0.6507502961
673	0.6507362982
674	0.6507290452
675	0.6507219117
676	0.6507112397
677	0.6507053886
678	0.6506986836
679	0.65068567
680	0.6506752808
681	0.650664239
682	0.6506540752
683	0.6506493364
684	0.6506422063
685	0.6506316362
686	0.6506222964
687	0.6506065646
688	0.6505885724
689	0.6505790157
690	0.6505682424
691	0.6505610084
692	0.6505532642
693	0.6505366457
694	0.650526323
695	0.6505138979
696	0.6505034998
697	0.6504903018
698	0.6504819951
699	0.6504696233
700	0.6504514188
701	0.6504414636
702	0.6504312718
703	0.6504192864
704	0.6504044415
705	0.6503952542
706	0.6503864504
707	0.6503679334
708	0.650359979
709	0.650349984
710	0.6503382211
711	0.6503258834
712	0.6503088035
713	0.6502953366
714	0.65028803
715	0.6502772839
716	0.6502592656
717	0.650254161
718	0.6502418026
719	0.6502342831
720	0.6502242515
721	0.650214305
722	0.6502053846
723	0.6501987611
724	0.6501909389
725	0.6501763131
726	0.6501657816
727	0.6501566767
728	0.6501467515
729	0.6501338638
730	0.6501216735
731	0.6501112705
732	0.6500978475
733	0.650082971
734	0.6500722969
735	0.6500627525
736	0.6500555747
737	0.650040004
738	0.6500256364
739	0.6500170866
740	0.649999461
741	0.6499903488
742	0.6499794039
743	0.649966655
744	0.6499598912
745	0.6499532379
746	0.6499431135
747	0.6499339854
748	0.6499211997
749	0.6499086503
750	0.6498990236
751	0.6498833919
752	0.6498778116
753	0.6498691892
754	0.6498610481
755	0.6498530233
756	0.6498389708
757	0.6498239451
758	0.6498160902
759	0.6498037347
760	0.6497924279
761	0.6497828089
762	0.6497748929
763	0.6497630234
764	0.6497506906
765	0.6497423472
766	0.649734789
767	0.6497231055
768	0.6497088467
769	0.6497015806
770	0.6496867579
771	0.649676716
772	0.6496690357
773	0.649654734
774	0.6496465792
775	0.6496379381
776	0.6496254413
777	0.6496109113
778	0.6495969466
779	0.6495853114
780	0.6495793086
781	0.6495720303
782	0.649557877
783	0.6495443457
784	0.6495380346
785	0.6495280532
786	0.6495128936
787	0.6495006346
788	0.6494855008
789	0.6494780153
790	0.6494709148
791	0.6494551332
792	0.6494450366
793	0.6494342709
794	0.6494246839
795	0.6494127427
796	0.6493988449
797	0.6493851139
798	0.6493773504
799	0.6493574734
800	0.6493441037
801	0.649328419
802	0.6493110249
803	0.6492977128
804	0.649283133
805	0.6492737327
806	0.6492635569
807	0.6492504367
808	0.6492360885
809	0.649227258
810	0.6492171156
811	0.6492091456
812	0.6492005031
813	0.6491892607
814	0.6491784905
815	0.6491721317
816	0.6491633714
817	0.6491539987
818	0.6491405244
819	0.649128211
820	0.649114463
821	0.6491010889
822	0.6490902035
823	0.6490729647
824	0.6490523553
825	0.6490482062
826	0.6490423473
827	0.6490229612
828	0.649012804
829	0.6489987389
830	0.6489885186
831	0.6489764419
832	0.6489643739
833	0.6489601055
834	0.648949627
835	0.6489357745
836	0.6489267927
837	0.6489140343
838	0.6489030072
839	0.6488905781
840	0.6488827746
841	0.648871732
842	0.6488640873
843	0.6488544692
844	0.6488421834
845	0.6488263199
846	0.6488114258
847	0.6488002857
848	0.6487892381
849	0.6487811612
850	0.6487705697
851	0.6487593626
852	0.6487518454
853	0.6487394137
854	0.6487285744
855	0.64871875
856	0.6487082714
857	0.6486952181
858	0.6486878385
859	0.6486793947
860	0.6486677158
861	0.6486597682
862	0.6486397412
863	0.6486296252
864	0.6486181555
865	0.6486074282
866	0.6485982251
867	0.6485893929
868	0.648576853
869	0.6485665453
870	0.6485600715
871	0.648545036
872	0.648537133
873	0.6485321082
874	0.6485197986
875	0.6485012524
876	0.6484938602
877	0.6484838843
878	0.6484784406
879	0.6484647142
880	0.6484589899
881	0.6484503852
882	0.6484446138
883	0.6484301371
884	0.6484198126
885	0.6484097154
886	0.6484001653
887	0.648386324
888	0.6483792017
889	0.6483687143
890	0.6483605033
891	0.6483500683
892	0.6483412893
893	0.6483318859
894	0.6483250369
895	0.6483188255
896	0.6483092061
897	0.6483028808
898	0.6482959109
899	0.6482873641
900	0.6482827659
901	0.6482756843
902	0.6482609388
903	0.6482532
904	0.6482408874
905	0.6482312965
906	0.6482213247
907	0.648209603
908	0.6481988662
909	0.6481910756
910	0.6481791305
911	0.6481711247
912	0.6481597639
913	0.6481427682
914	0.6481284986
915	0.6481182594
916	0.6481083652
917	0.6481010023
918	0.6480908795
919	0.6480773959
920	0.6480671322
921	0.6480623713
922	0.6480450801
923	0.6480372891
924	0.6480238522
925	0.6480158333
926	0.6480068383
927	0.6479956636
928	0.6479841862
929	0.6479757492
930	0.6479652357
931	0.6479543884
932	0.6479410762
933	0.6479316387
934	0.6479228255
935	0.6479146901
936	0.6479060724
937	0.6479010987
938	0.64789372
939	0.6478824589
940	0.6478706988
941	0.647862478
942	0.6478547754
943	0.6478444916
944	0.6478341127
945	0.6478238996
946	0.6478063451
947	0.6477925183
948	0.6477829198
949	0.6477699672
950	0.6477582027
951	0.6477512327
952	0.6477426257
953	0.6477375219
954	0.6477245616
955	0.6477139469
956	0.6477083634
957	0.6476954155
958	0.6476826901
959	0.6476765157
960	0.6476651673
961	0.6476526554
962	0.6476406704
963	0.6476319902
964	0.6476275159
965	0.6476159569
966	0.6476079777
967	0.6475941421
968	0.6475893747
969	0.6475832065
970	0.6475683525
971	0.6475475693
972	0.6475355481
973	0.6475251366
974	0.647505038
975	0.6474995725
976	0.6474884908
977	0.6474829767
978	0.6474698654
979	0.6474581266
980	0.6474454217
981	0.6474360069
982	0.647424217
983	0.6474149387
984	0.6474029846
985	0.6473934239
986	0.6473837187
987	0.6473738177
988	0.6473683278
989	0.6473607447
990	0.6473488937
991	0.6473384577
992	0.6473234041
993	0.6473096349
994	0.6472980334
995	0.6472822109
996	0.6472707932
997	0.6472674561
998	0.6472581169
999	0.6472497489
